bldg_id,A_annual_mean_kwh,A_annual_std_kwh,A_annual_sum_kwh,A_p10,A_p25,A_p50,A_p75,A_p90,A_p95,A_p99,A_max_kwh,A_min_kwh,A_cv,A_load_factor,A_skew,A_kurtosis,A_p05,A_p99_p01_ratio,A_zero_hours_ratio,A_above_mean_ratio,A_range_kwh,A_p01,A_p15,A_p85,A_mad,B_winter_mean_kwh,B_winter_std_kwh,B_spring_mean_kwh,B_spring_std_kwh,B_summer_mean_kwh,B_summer_std_kwh,B_fall_mean_kwh,B_fall_std_kwh,B_winter_summer_ratio,B_seasonal_amplitude,B_month01_mean_kwh,B_month02_mean_kwh,B_month03_mean_kwh,B_month04_mean_kwh,B_month05_mean_kwh,B_month06_mean_kwh,B_month07_mean_kwh,B_month08_mean_kwh,B_month09_mean_kwh,B_month10_mean_kwh,B_month11_mean_kwh,B_month12_mean_kwh,C_morning_peak_ratio,C_evening_peak_ratio,C_overnight_ratio,C_midday_ratio,C_evening_morning_ratio,C_peak_hour,C_peak_hour_value,C_trough_hour,D_cold_n_hours,D_cold_mean_kwh,D_cold_std_kwh,D_cold_max_kwh,D_cold_ramp_std,D_cold_ramp_abs_mean,D_cold_autocorr_1h,D_cold_temp_load_corr,D_mild_n_hours,D_mild_mean_kwh,D_mild_std_kwh,D_mild_max_kwh,D_mild_ramp_std,D_mild_ramp_abs_mean,D_mild_autocorr_1h,D_mild_temp_load_corr,D_warm_n_hours,D_warm_mean_kwh,D_warm_std_kwh,D_warm_max_kwh,D_warm_ramp_std,D_warm_ramp_abs_mean,D_warm_autocorr_1h,D_warm_temp_load_corr,D_hot_n_hours,D_hot_mean_kwh,D_hot_std_kwh,D_hot_max_kwh,D_hot_ramp_std,D_hot_ramp_abs_mean,D_hot_autocorr_1h,D_hot_temp_load_corr,D_ratio_cold_over_warm,D_ratio_cold_over_hot,D_ratio_mild_over_warm,D_ratio_hot_over_cold,D_temp_load_corr_all,E_slope_cold,E_slope_mild,E_slope_warm,E_slope_hot,E_slope_zone40_65F,E_slope_zone0_40F,E_slope_kink_ratio,E_zone40F_jump,E_power_iqr,E_power_p90_p10_ratio
129347,1.1716601,0.7736105,10264.914,0.3800300061702728,0.6656100153923035,1.050950050354004,1.4754600524902344,2.0479400157928467,2.4333701133728027,3.994923877716052,10.42364,0.1347,0.6602687,0.112404115,2.682931,15.569554,0.2764800190925598,18.95538779621826,0.0,0.41696153407145303,10.28894,0.21075400412082673,0.48357999324798584,1.7908899784088135,0.53534716,1.1046093,0.833682,0.98207545,0.73502403,1.560502,0.692587,1.0365576,0.68609065,0.70785505,0.5511856,1.2446115,1.1006525,0.89888084,0.82960254,1.2128245,1.5273645,1.606562,1.5465108,1.2316666,1.0046662,0.87440306,0.9679927,0.9290725,1.4337087,0.677897,0.92456025,1.5431613,19,1.7561563,2,676,1.557857,0.87766063,10.42364,0.8472055,0.42811292,0.4542775582864889,-0.3291075491403842,2314,0.85444343,0.73420936,8.28469,0.78093296,0.40651613,0.3978118864030049,-0.17282972967644983,2997,0.92892534,0.6187695,7.9130898,0.6194305,0.33762527,0.47750332917505767,0.22412788338895007,2774,1.6044091,0.68442625,7.70323,0.6169789,0.3382513,0.5811399023556858,0.5053147759471354,1.677053,0.97098494,0.9198193,1.0298821,0.2577030327466354,-0.05272323199680875,-0.01605738759040833,0.027598075866699226,0.05798727308000832,-0.010461834158216204,-0.05272323199680875,5.039578261274821,0.2529794,0.8098500370979309,5.388890304823102
129654,0.15182738,0.10572883,1330.1597,0.04280000180006027,0.08021000027656555,0.11282999813556671,0.19060000777244568,0.32861000299453735,0.3678799867630005,0.4476919949054716,0.66132,0.02346,0.69637525,0.22958232,1.2441741,0.87617034,0.03999000042676926,11.710488877743005,0.0,0.35760757904348817,0.63785994,0.038230000436306,0.057590000331401825,0.2903299927711487,0.08331411,0.13315323,0.09257241,0.13600598,0.1004575,0.1938943,0.11552252,0.14377095,0.101144984,0.68673104,0.05400583,0.13805178,0.124640316,0.13003534,0.117494754,0.15989074,0.19487377,0.20067117,0.1861695,0.15904333,0.13681659,0.13568473,0.13593718,0.8764925,1.1070801,1.2030451,0.7333868,1.2630799,23,0.23843694,11,676,0.13871032,0.08948284,0.39740002,0.13716735,0.08365947,-0.16965015451702065,0.036592994736115346,2314,0.12865368,0.09250456,0.42257,0.13601288,0.08686992,-0.08054328296536906,-0.13314058503061937,2997,0.13799153,0.0983508,0.50547004,0.13803153,0.09101392,-0.0024258671502957,0.1494631256011907,2774,0.1893029,0.11693666,0.66132,0.14795342,0.09992272,0.1863346900927044,0.1279177314050407,1.005209,0.73274267,0.9323302,1.3647356,0.21300858660634547,0.0006468600886208658,-0.0015333008766174306,0.002850953936576844,0.0037249747344425717,-0.00092104494571686,0.0006468600886208658,-0.7023110996145874,-0.005096704,0.11039000749588013,7.677803485374493
129844,0.8526337,0.7350844,7469.924,0.2630299925804138,0.4519199728965759,0.7310500144958496,1.0666899681091309,1.4309500455856323,1.6712700128555298,3.8510560989379847,11.48913,0.11061,0.86213386,0.07421221,5.7710414,53.48757,0.21863999962806702,22.451471713777874,0.0,0.39379066316630523,11.37852,0.17152800261974335,0.32388001680374146,1.2742999792099,0.41572937,0.7727438,0.8279128,0.748489,0.6679039,1.0869809,0.71357924,0.80004877,0.66986066,0.71090835,0.31271207,0.8716264,0.74818337,0.6940759,0.6687695,0.88005006,1.145645,1.0649748,1.0522156,0.884999,0.75354815,0.7631491,0.695912,0.8235587,1.3100218,0.74597305,0.942455,1.5906842,22,1.3254646,5,676,0.89873147,0.89707893,11.48913,0.8478682,0.4011078,0.5541152361520388,-0.28738127445620626,2314,0.67729896,0.7255965,10.31089,0.82221466,0.34474114,0.27762227999020506,-0.038388990977849625,2997,0.7321933,0.6133909,9.261829,0.69472,0.3108576,0.35454436762587666,0.05127679243254356,2774,1.1177822,0.74380916,9.82436,0.80755526,0.3468969,0.38198556575650594,0.2036113544421383,1.2274511,0.8040309,0.92502755,1.2437333,0.18479111184233513,-0.03398365156991142,-0.0016516494750976564,0.012881256341934197,0.02225588900702339,-0.0019148938996451277,-0.03398365156991142,17.747015422739267,-0.01762104,0.6147699952125549,5.440254290195293
129852,0.522749,0.68215007,4579.804,0.035339999943971634,0.0436599999666214,0.12556999921798706,0.7979400157928467,1.553529977798462,2.0307300090789795,2.74680995941162,4.2483,0.01932,1.3049284,0.12304898,1.7259642,2.8700185,0.03223000094294548,98.49433561633823,0.0,0.33706197922611575,4.22898,0.02788799926638603,0.03767000138759613,1.2367500066757202,0.5284701,0.06012839,0.02594466,0.324506,0.42352122,1.3623923,0.7163437,0.33204907,0.40671417,0.044134416,1.0341148,0.056926306,0.06274628,0.099895716,0.13223296,0.735187,1.3241948,1.5403938,1.2213559,0.65544486,0.27557275,0.06701218,0.06097023,0.5324369,1.5036244,0.7352063,1.0645226,2.8240426,17,0.8647164,7,676,0.07979723,0.012539948,0.11385,0.0044060573,0.0031476775,0.921384680317796,0.403941906140506,2314,0.055092737,0.02275001,0.10234,0.011820548,0.005733316,0.8692143851080694,-0.8364954264643606,2997,0.22420308,0.20253319,1.24664,0.041974664,0.0254085,0.9609664883569975,0.8258508601836005,2774,1.3433453,0.6518569,4.2483,0.16690052,0.14130394,0.9640582672886105,0.9617117233823933,0.35591495,0.059401877,0.24572694,16.834484,0.7893878514107036,0.0009535696676799219,-0.002130865007638931,0.036449015587568294,0.11923402445656905,-0.0001267624327114651,0.0009535696676799219,-7.5224942223255065,0.00094195455,0.7542800158262253,43.959535378082705
130120,1.5295671,1.1370889,13400.537,0.3701099753379822,0.7844799757003784,1.2914199829101562,1.9655098915100098,2.8154399394989014,3.5999999046325684,5.933279991149889,12.38439,0.2992,0.7434057,0.12350767,2.2384918,8.729054,0.3371800184249878,18.896999349090976,0.0,0.3933340942814747,12.08519,0.3139800071716309,0.4654499888420105,2.440200090408325,0.8027597,2.0428789,1.7536266,1.0458622,0.62471473,1.8555592,0.65848154,1.181107,0.7656939,1.1009505,0.92939425,2.4984465,2.0910919,0.8900502,0.88262975,1.3596408,1.7914233,2.0267274,1.7464577,1.3521411,1.0299118,1.1663082,1.5431514,1.1786433,1.1875927,0.7645854,0.9558736,1.0075929,8,2.0709758,2,676,3.8018155,1.9170151,12.38439,0.97143716,0.65875053,0.8319159594433178,-0.6981268328432696,2314,1.2066216,0.9217189,5.60773,0.5923422,0.4013808,0.7895612093348817,-0.4276215601800963,2997,0.9480091,0.49285388,3.56664,0.46157774,0.31984264,0.5301813394803563,0.34097333553351145,2774,1.8735415,0.62396526,4.94339,0.4363493,0.31684974,0.7382797656545577,0.7053715767927914,4.0103154,2.0292134,1.2727954,0.4928018,-0.13214639935332265,-0.23299603598458432,-0.05581062912940981,0.03539925456047058,0.08020755427224292,-0.042190117495400574,-0.23299603598458432,5.522526359638244,0.95778155,1.1810299158096313,7.607036089551109
130133,1.6117586,1.3053849,14120.617,0.383870005607605,0.5058600306510925,1.1493200063705444,2.3905999660491943,3.5967700481414795,4.269000053405762,5.164068031311034,7.50391,0.11545,0.8099134,0.21478917,1.111093,0.5850749,0.3593499958515167,16.759380124102538,0.0,0.3991553475630636,7.38846,0.3081300139427185,0.4137499928474426,3.099869966506958,1.0719937,0.63933325,0.47269943,1.3446821,1.0042233,3.0772865,1.1615324,1.3623217,0.9952379,0.20775877,1.7237846,0.6376405,0.64377916,0.8916495,1.0052876,2.126161,3.045582,3.2884417,2.8968132,2.113073,1.244307,0.73351914,0.63701254,0.63036716,1.391572,0.77801174,1.0489784,2.207558,19,2.3236294,7,676,0.5576356,0.292931,3.56093,0.2912922,0.115792245,0.3929878021323837,-0.017235275070660538,2314,0.6339811,0.48847303,3.4562,0.49282774,0.22059824,0.43806293584367567,0.04080777157145126,2997,1.2165055,0.71520495,5.3797903,0.53277105,0.29683593,0.6781966884429022,0.5614020137768976,2774,3.1113036,1.0599762,7.50391,0.63024694,0.42115614,0.8057810475563837,0.7989653865414298,0.45839134,0.17922893,0.5211494,5.5794563,0.7963381099236949,0.0019198407445635073,0.007158976793289184,0.07655736327171331,0.1230952085767473,0.012076506274087084,0.0019198407445635073,0.15897319150017472,-0.07282221,1.8847399353981018,9.369760584571765
130461,1.1651142,1.1321839,10207.565,0.0901700034737587,0.12762999534606934,0.8602399826049805,1.8479299545288086,2.8680200576782227,3.4465599060058594,4.359512138366697,5.57316,0.03126,0.97173643,0.20905808,1.0035557,0.27522227,0.08264999836683273,59.69317451276394,0.0,0.41947266293802077,5.5419,0.07303200364112854,0.09722000360488892,2.4473800659179688,0.9343087,0.7274506,1.0955791,0.77899724,0.7711487,2.3473794,0.9206747,0.7932712,0.77812916,0.30989903,1.5612452,1.0630825,0.7319539,0.3442783,0.45947567,1.5229305,2.2831933,2.5664299,2.1904445,1.379539,0.645262,0.3599462,0.3873002,0.77191424,1.3170483,0.82129705,1.0086554,1.7062107,18,1.6477487,6,676,1.9213986,1.3204329,5.57316,0.27234647,0.19214761,0.9559053420062085,-0.8444161062131312,2314,0.22719379,0.31653038,2.17326,0.10812461,0.04573317,0.8713825952114205,-0.46272588636503637,2997,0.60582834,0.44636846,2.52887,0.096388355,0.06988664,0.9543094331749888,0.8366794008032917,2774,2.3674498,0.81756335,4.76747,0.22209415,0.20229802,0.9559388363934344,0.9522210536232382,3.171523,0.81159,0.37501347,1.2321491,0.5360138657151765,-0.18699799435479308,-0.016557183563709263,0.0731047415733338,0.12318325315202978,-0.006507181482655655,-0.18699799435479308,28.737172131009487,0.5884879,1.7202999591827393,31.806808774415483
130540,1.3008305,1.158004,11396.576,0.19894000887870789,0.3103100061416626,0.7826800346374512,2.1624300479888916,3.007920026779175,3.5541300773620605,4.430459880828856,5.24468,0.05047,0.89020365,0.24802858,0.9339151,-0.09674155,0.17630000412464142,31.304477672410016,0.0,0.40646044972035156,5.19421,0.14152799248695375,0.22002999484539032,2.6772899627685547,0.9887004,0.32029152,0.15923375,1.0466168,0.7871057,2.8085399,0.81943303,1.0037725,0.80384666,0.11404201,1.7833452,0.3186374,0.3183145,0.58653873,0.64973664,1.8907725,2.7427962,3.0637972,2.6169057,1.7413393,0.90459114,0.3686934,0.32373357,0.8136342,1.1946199,0.83774453,1.0859568,1.4682517,17,1.7839588,6,676,0.3180456,0.1430986,0.65735,0.04826336,0.034057423,0.8157165761996484,-0.12433291724042084,2314,0.31818184,0.14871477,0.79077,0.067630924,0.044831276,0.8017336287780507,0.02512963308685758,2997,0.940557,0.54960155,2.64389,0.17294528,0.118250996,0.9481687569685722,0.8244460552976766,2774,2.7492626,0.77857226,5.24468,0.29711646,0.2552092,0.9258900499466988,0.912213283204341,0.338146,0.115683965,0.33829087,8.64424,0.8667926366634917,-0.0018288522107260594,0.004522814154624944,0.08581283450126656,0.12384451729910707,0.010735607828412742,-0.0018288522107260594,-0.17035385792370686,-0.030818284,1.852120041847229,15.119734053159107
130602,1.5806751,0.82234824,13848.295,0.8631700277328491,0.9742799997329712,1.2862800359725952,1.8798799514770508,2.825200080871582,3.3649401664733887,4.173792076110836,6.2519503,0.3447,0.5202513,0.25282913,1.6353778,2.651401,0.8527399897575378,4.947678124608382,0.0,0.33375185481109465,5.9072504,0.843586015701294,0.8756999969482422,2.4560799598693848,0.62561435,1.8105699,0.9795497,1.5516814,0.79684585,1.4337893,0.66433096,1.5310137,0.77375776,1.2627866,0.26922238,1.8384248,1.764138,1.5832937,1.5416869,1.5297414,1.4228324,1.4632038,1.414978,1.4267066,1.5253823,1.6411399,1.8246162,0.7721083,1.6318914,0.6022445,0.9126408,2.1135523,21,3.1236963,4,676,1.6115524,0.85960734,6.2519503,0.53447086,0.29298875,0.7696068757590162,-0.027745930055963857,2314,1.6443132,0.9278326,6.01341,0.55682695,0.33001158,0.7722512636917407,-0.003929860664522418,2997,1.5452785,0.8145821,5.5950003,0.53833175,0.30807504,0.7269411388117495,-0.13607577495801504,2774,1.5583075,0.7183386,5.47404,0.5102248,0.29828572,0.7203103812617265,0.26379667397149764,1.0428879,1.0341684,1.0640886,0.96696055,-0.027754919095157562,0.004321306773594415,0.0006532955169677884,-0.016744453907012978,0.032467384338378896,-0.001581352097647551,0.004321306773594415,-2.73266578646392,-0.11560309,0.9055999517440796,3.2730516469531317
130860,0.64381635,0.5244725,5640.475,0.34849998354911804,0.3852599859237671,0.46483999490737915,0.6679099798202515,1.1715199947357178,1.4595699310302734,3.260260105133056,6.75348,0.09095,0.81463057,0.09533105,4.7299685,32.36968,0.3344799876213074,10.437842535882147,0.0,0.26538066430772744,6.66253,0.3123499989509583,0.3607900142669678,0.9629899859428406,0.30731523,0.61191815,0.5389191,0.63080496,0.51782495,0.70602864,0.5294061,0.62563694,0.50653076,0.8667044,0.077807724,0.59642375,0.66324985,0.6425333,0.61599517,0.6334087,0.7347267,0.69457287,0.68971217,0.6236603,0.6091075,0.64469403,0.5810692,1.0962145,1.0914682,0.7379694,1.0493022,0.9956703,22,0.7898559,4,676,0.60853606,0.46356055,4.22569,0.47788492,0.2514688,0.42917367386607497,0.04005444958066545,2314,0.61247975,0.5617797,6.0475698,0.5647408,0.25716293,0.43970671085827084,0.016051299575994157,2997,0.61604226,0.4896281,6.75348,0.49966317,0.22174132,0.4793538453783315,0.003897753942675544,2774,0.7085609,0.5368831,6.44531,0.5596147,0.22796662,0.4169402162590801,0.10141837330642826,0.98781544,0.85883385,0.9942171,1.1643696,0.07913271969970202,0.004919759546007421,0.00042369127273559227,0.0020415782928466727,0.013488429273877828,0.0006908406530107697,0.004919759546007421,7.121410016284502,-0.007534504,0.2826499938964844,3.3616070302356333
130896,3.0054958,1.9991866,26331.148,0.8398200273513794,1.479990005493164,2.610290050506592,4.080480098724365,5.768050193786621,6.771780014038086,9.075698089599609,16.41722,0.43791,0.665177,0.18306972,1.2010252,2.1782792,0.5177899599075317,19.97248791950339,0.0,0.4238100673439105,15.979309,0.4544099926948547,1.0643000602722168,5.066500186920166,1.5690482,3.0860167,2.2308013,2.0746408,1.4745216,4.5722213,1.693773,2.2829654,1.4587061,0.6749491,2.3934183,3.8173292,3.05803,1.4860277,1.5845535,3.1375313,4.6340685,4.8772397,4.2073507,2.9276516,1.8617659,2.0735188,2.3789995,0.87855583,1.2449207,0.7297161,1.1260613,1.417008,20,3.826885,2,676,5.4029355,2.33371,16.41722,1.3577919,0.872472,0.8175595048286198,-0.7408021691688779,2314,2.0297878,1.2946906,9.65646,0.9999369,0.5992383,0.6853698011045926,-0.441049852565838,2997,1.7710553,1.0152149,8.61584,0.885148,0.5036874,0.5954465931393141,0.46735782904025575,2774,4.5688477,1.5814407,15.190701,1.0146544,0.5867203,0.7899636097522956,0.8110192183616471,3.050687,1.1825597,1.1460894,0.8456232,0.24665226612804458,-0.30172546250479565,-0.08430776357650764,0.10538729190826417,0.2300461782727922,-0.06646701199667798,-0.30172546250479565,4.539476853869644,1.1466811,2.600490093231201,6.868197954242496
130955,1.1873373,0.64976174,10402.262,0.462119996547699,0.7138899564743042,1.0554800033569336,1.5327799320220947,2.104020118713379,2.4379899501800537,3.141265869140625,4.81117,0.20083,0.54724276,0.24678764,1.0802349,1.4357408,0.35221001505851746,12.8499207304879,0.0,0.4147928318685082,4.61034,0.24445799589157105,0.5658700466156006,1.8573100566864014,0.50705516,1.6200002,0.7671477,0.8957089,0.4662221,1.2533522,0.5302802,0.9873237,0.5404228,1.292534,0.67848396,1.8569028,1.5300133,0.81000495,0.85902464,1.0169138,1.2711993,1.3299123,1.1595205,0.87850004,0.8788456,1.2082416,1.4640578,1.0243098,1.2794276,0.7050855,1.0392065,1.2490633,19,1.6683666,2,676,2.352684,0.66961557,4.81117,0.42852646,0.29476482,0.7594428898996421,-0.6599820762544877,2314,1.2418693,0.5949339,3.4432,0.39786914,0.28902614,0.7561270311583219,-0.5423239952997762,2997,0.78204703,0.37639034,3.27324,0.3795178,0.26928788,0.45975428897023046,0.034654739764647606,2774,1.2957344,0.503437,3.78937,0.36191693,0.27052432,0.7306224200242897,0.700540806619707,3.0083663,1.8157147,1.5879726,0.55074733,-0.24406625994381573,-0.07121649878365653,-0.04885102391242986,0.009241762161254862,0.066530053956168,-0.04059256655829296,-0.07121649878365653,1.754422171886719,0.26162052,0.8188899755477905,4.552973544602298
131150,0.69263494,0.6823032,6068.175,0.10341999679803848,0.1361199915409088,0.45972999930381775,1.0527899265289307,1.7840399742126465,2.237950086593628,2.5788459777832027,2.99138,0.03566,0.9850834,0.23154362,1.2214999,0.5707935,0.0931600034236908,30.313687383751073,0.0,0.3650268234219838,2.95572,0.08507199883460999,0.11044999957084656,1.4660799503326416,0.5515428,0.27885792,0.28916362,0.5802249,0.5477447,1.3495498,0.7459265,0.5515662,0.52998644,0.20663033,0.7836542,0.31142956,0.28924346,0.39154676,0.39677888,0.9464314,1.325793,1.4592298,1.2628601,0.8636786,0.5066307,0.28588697,0.236862,0.42424232,1.701077,0.83357495,0.85115206,4.009682,20,1.4298203,5,676,0.4058289,0.4080567,2.9026399,0.39799294,0.21631764,0.49789601997042,-0.4768285400348879,2314,0.21705875,0.17815726,1.59084,0.22530918,0.13156815,0.18843182818386128,0.013117539939461603,2997,0.4550034,0.39438716,2.4432101,0.28085828,0.17923926,0.6716016343796921,0.3849906190947238,2774,1.4159751,0.665105,2.99138,0.299001,0.22748587,0.8710775540323542,0.6947763812068776,0.891925,0.28660735,0.4770486,3.4890938,0.6803589263896745,-0.037415009226117846,0.00259632825851441,0.03163946866989137,0.06673087903431481,0.004740206599235533,-0.037415009226117846,-7.893117829959537,0.044700593,0.9166699349880219,17.250435403673148
131256,2.6271808,2.558377,23016.73,0.5392600297927856,0.6817600131034851,1.594349980354309,3.6594600677490234,6.460080146789551,8.32509994506836,10.766756057739254,16.27065,0.13603,0.9738108,0.16146746,1.5800742,2.2530596,0.501579999923706,22.59900999636936,0.0,0.36479853897956854,16.13462,0.47642600536346436,0.56836998462677,5.2358198165893555,1.9793383,1.0282605,0.8304763,1.9902961,1.914756,5.359566,2.7412171,2.0907345,1.8705174,0.19185516,3.3190508,1.0497733,1.040077,1.1936576,1.3593206,3.397556,5.0888243,5.935154,5.045986,3.3554761,1.8879575,1.035529,0.9960456,0.5876733,1.636541,0.57893777,1.0817413,2.7847803,18,4.7004995,5,676,0.9118084,0.7417353,5.79877,0.7457939,0.283546,0.4632414500708007,-0.04129479440775387,2314,0.92454875,0.7452046,6.2060003,0.728728,0.28461498,0.46151306911265677,-0.02738219817377428,2997,1.650056,1.098484,9.99395,0.7943885,0.40386036,0.7098810488764034,0.5396007436040311,2774,5.5211697,2.495886,16.27065,1.1232365,0.7974141,0.8934395151302167,0.885186918808174,0.5525924,0.16514768,0.5603136,6.0551863,0.7584386297124144,-0.00312187535422191,0.0016513013839721572,0.1248839211463929,0.38251337051391593,0.008194286823272705,-0.00312187535422191,-0.38098194773405164,-0.095675826,2.9777000546455383,11.97952711101522
